id,game,event_type,created_at,team_name,player_name,related_player_name,result,minute,extra_minute,previous_player_event,previous_player_event_at,seconds_after_previous_event,player_id,related_player_id,participant_id,fixture_id,Stadium,City,Country,Latitude,Longitude
116632500,England vs Switzerland (2024-07-06),Yellowcard,25:00.0,Switzerland,Silvan Widmer,,,85,0,Substitution,03:00.0,1320,129609,,18708,19032604,,,,,
116632185,England vs Switzerland (2024-07-06),Substitution,03:00.0,Switzerland,Silvan Widmer,Fabian Rieder,,63,0,,,,129609,24817439,18708,19032604,,,,,
116632334,England vs Switzerland (2024-07-06),Goal,15:00.0,Switzerland,Breel Embolo,Dan Ndoye,0-1,75,0,,,,32538,19978623,18708,19032604,,,,,
116631369,England vs Switzerland (2024-07-06),Yellowcard,32:00.0,Switzerland,Fabian Schär,,,32,0,Penalty Shootout Goal,04:00.0,1680,32372,,18708,19032604,,,,,
116633573,England vs Switzerland (2024-07-06),Penalty Shootout Goal,04:00.0,Switzerland,Fabian Schär,,1-Feb,4,0,,,,32372,,18708,19032604,,,,,
116632186,England vs Switzerland (2024-07-06),Substitution,03:00.0,Switzerland,Steven Zuber,Rubén Vargas,,63,0,,,,32116,1478864,18708,19032604,,,,,
116632378,England vs Switzerland (2024-07-06),Substitution,18:00.0,England,Eberechi Eze,Kieran Trippier,,78,0,,,,7643,1016,18645,19032604,,,,,
116633214,England vs Switzerland (2024-07-06),Substitution,49:00.0,England,Ivan Toney,Harry Kane,,109,0,Penalty Shootout Goal,07:00.0,6120,4341,997,18645,19032604,,,,,
116633661,England vs Switzerland (2024-07-06),Penalty Shootout Goal,07:00.0,England,Ivan Toney,,2-Apr,7,0,,,,4341,,18645,19032604,,,,,
116633310,England vs Switzerland (2024-07-06),Substitution,55:00.0,England,Trent Alexander-Arnold,Phil Foden,,115,0,Penalty Shootout Goal,09:00.0,6360,1917,336133,18645,19032604,,,,,
116633740,England vs Switzerland (2024-07-06),Penalty Shootout Goal,09:00.0,England,Trent Alexander-Arnold,,3-May,9,0,,,,1917,,18645,19032604,,,,,
116633204,England vs Switzerland (2024-07-06),Substitution,49:00.0,Switzerland,Xherdan Shaqiri,Breel Embolo,,109,0,Penalty Shootout Goal,06:00.0,6180,1714,32538,18708,19032604,,,,,
116633625,England vs Switzerland (2024-07-06),Penalty Shootout Goal,06:00.0,Switzerland,Xherdan Shaqiri,,2-Mar,6,0,,,,1714,,18708,19032604,,,,,
116632241,England vs Switzerland (2024-07-06),Yellowcard,07:00.0,England,Harry Kane,,,67,0,,,,997,,18645,19032604,,,,,
116632388,England vs Switzerland (2024-07-06),Substitution,18:00.0,England,Luke Shaw,Kobbie Mainoo,,78,0,,,,955,37540234,18645,19032604,,,,,
